gene_id,Pheno,GeneEff,colors,scoreType,score,timeOrder
SPTBN1,Affected,missense,tan,ExACpLI,1,6
SPTBN1,Affected,missense,tan,ExACpLI,1,6
SPTBN1,Affected,missense,tan,ExACpLI,1,6
SPTBN1,Affected,stop_gained,tan,ExACpLI,1,6
SPTBN1,Affected,synonymous,tan,ExACpLI,1,6
SPTBN1,Affected,missense,tan,ExACpLI,1,6
SPTBN1,Affected,missense,tan,ExACpLI,1,6
SPTBN1,Affected,stop_gained,tan,ExACpLI,1,6
EML6,Affected,missense,black,ExACpLI,0.44303244,3
EML6,Affected,synonymous,black,ExACpLI,0.44303244,3
EML6,Affected,missense,black,ExACpLI,0.44303244,3
EML6,Unaffected,missense,black,ExACpLI,0.44303244,3
EML6,Affected,missense,black,ExACpLI,0.44303244,3
EML6,Unaffected,missense,black,ExACpLI,0.44303244,3
EML6,Unaffected,synonymous,black,ExACpLI,0.44303244,3
EML6,Affected,splice_acceptor,black,ExACpLI,0.44303244,3
RTN4,Affected,synonymous,yellow,ExACpLI,0.010835356,4
RTN4,Affected,synonymous,yellow,ExACpLI,0.010835356,4
RTN4,Unaffected,missense,yellow,ExACpLI,0.010835356,4
RTN4,Affected,missense,yellow,ExACpLI,0.010835356,4
BCL11A,Affected,stop_gained,greenyellow,ExACpLI,0.8289997,2
BCL11A,Affected,frameshift,greenyellow,ExACpLI,0.8289997,2
BCL11A,Affected,frameshift,greenyellow,ExACpLI,0.8289997,2
BCL11A,Affected,missense,greenyellow,ExACpLI,0.8289997,2
XPO1,Unaffected,missense,black,ExACpLI,0.9999996,3
XPO1,Affected,missense,black,ExACpLI,0.9999996,3
XPO1,Affected,missense,black,ExACpLI,0.9999996,3
XPO1,Affected,missense,black,ExACpLI,0.9999996,3
XPO1,Affected,missense,black,ExACpLI,0.9999996,3
CCT4,Affected,missense,yellow,ExACpLI,0.9991841,4
CCT4,Affected,missense,yellow,ExACpLI,0.9991841,4
MDH1,Affected,synonymous,yellow,ExACpLI,0.9826346,4
UGP2,Affected,synonymous,tan,ExACpLI,0.001020131,6
UGP2,Unaffected,missense,tan,ExACpLI,0.001020131,6
RAB1A,Unaffected,missense,yellow,ExACpLI,0.6029456,4
ACTR2,Affected,missense,blue,ExACpLI,0.99709654,5
ANTXR1,Affected,missense,magenta,ExACpLI,0.9852832,1
NFU1,Unaffected,splice_acceptor,black,ExACpLI,0.000687751,3
PCBP1,Affected,inframe_deletion,greenyellow,ExACpLI,0.7271316,2
PCYOX1,Affected,missense,tan,ExACpLI,6.73E-12,6
PCYOX1,Affected,missense,tan,ExACpLI,6.73E-12,6
PCYOX1,Unaffected,missense,tan,ExACpLI,6.73E-12,6
CD207,Affected,missense,greenyellow,ExACpLI,1.65E-06,2
NAGK,Affected,missense,yellow,ExACpLI,8.58E-09,4
DYSF,Affected,synonymous,greenyellow,ExACpLI,1.00E-15,2
DYSF,Affected,missense,greenyellow,ExACpLI,1.00E-15,2
DYSF,Affected,missense,greenyellow,ExACpLI,1.00E-15,2
DYSF,Affected,stop_gained,greenyellow,ExACpLI,1.00E-15,2
DYSF,Unaffected,synonymous,greenyellow,ExACpLI,1.00E-15,2
DYSF,Unaffected,missense,greenyellow,ExACpLI,1.00E-15,2
DYSF,Unaffected,splice_region,greenyellow,ExACpLI,1.00E-15,2
DYSF,Affected,missense,greenyellow,ExACpLI,1.00E-15,2
DYSF,Affected,missense,greenyellow,ExACpLI,1.00E-15,2
DYSF,Affected,missense,greenyellow,ExACpLI,1.00E-15,2
DYSF,Unaffected,splice_donor,greenyellow,ExACpLI,1.00E-15,2
DYSF,Affected,synonymous,greenyellow,ExACpLI,1.00E-15,2
CCT7,Affected,splice_acceptor,yellow,ExACpLI,0.9898445,4
CCT7,Affected,missense,yellow,ExACpLI,0.9898445,4
DCTN1,Affected,missense,blue,ExACpLI,0.29189104,5
SUCLG1,Unaffected,missense,greenyellow,ExACpLI,0.059768647,2
CAPG,Affected,missense,tan,ExACpLI,5.33E-09,6
MAT2A,Unaffected,missense,black,ExACpLI,0.73323005,3
USP39,Affected,missense,tan,ExACpLI,0.031607796,6
USP39,Affected,missense,tan,ExACpLI,0.031607796,6
USP39,Unaffected,synonymous,tan,ExACpLI,0.031607796,6
IMMT,Affected,frameshift,black,ExACpLI,0.000945647,3
SNRNP200,Affected,missense,yellow,ExACpLI,1,4
SNRNP200,Affected,missense,yellow,ExACpLI,1,4
SNRNP200,Affected,missense,yellow,ExACpLI,1,4
SNRNP200,Affected,missense,yellow,ExACpLI,1,4
SNRNP200,Unaffected,synonymous,yellow,ExACpLI,1,4
SNRNP200,Affected,missense,yellow,ExACpLI,1,4
SNRNP200,Unaffected,missense,yellow,ExACpLI,1,4
SNRNP200,Affected,missense,yellow,ExACpLI,1,4
IL1RL1,Affected,missense,greenyellow,ExACpLI,1.28E-07,2
IL1RL1,Affected,missense,greenyellow,ExACpLI,1.28E-07,2
PTPN4,Affected,stop_gained,greenyellow,ExACpLI,0.9999975,2
RALB,Affected,missense,tan,ExACpLI,0.19398919,6
UGGT1,Affected,missense,tan,ExACpLI,0.002897263,6
UGGT1,Affected,inframe_deletion,tan,ExACpLI,0.002897263,6
UGGT1,Unaffected,synonymous,tan,ExACpLI,0.002897263,6
UGGT1,Affected,splice_acceptor,tan,ExACpLI,0.002897263,6
UGGT1,Unaffected,synonymous,tan,ExACpLI,0.002897263,6
UGGT1,Affected,missense,tan,ExACpLI,0.002897263,6
UGGT1,Affected,synonymous,tan,ExACpLI,0.002897263,6
MGAT5,Affected,missense,greenyellow,ExACpLI,0.999925,2
MGAT5,Affected,missense,greenyellow,ExACpLI,0.999925,2
MCM6,Affected,synonymous,black,ExACpLI,0.99848205,3
MCM6,Affected,splice_acceptor,black,ExACpLI,0.99848205,3
MCM6,Affected,missense,black,ExACpLI,0.99848205,3
MCM6,Affected,synonymous,black,ExACpLI,0.99848205,3
MCM6,Affected,missense,black,ExACpLI,0.99848205,3
HNMT,Affected,synonymous,greenyellow,ExACpLI,0.09672938,2
KIF5C,Affected,missense,blue,ExACpLI,0.9995156,5
KIF5C,Affected,missense,blue,ExACpLI,0.9995156,5
KIF5C,Affected,missense,blue,ExACpLI,0.9995156,5
KIF5C,Unaffected,missense,blue,ExACpLI,0.9995156,5
KIF5C,Affected,missense,blue,ExACpLI,0.9995156,5
PRPF40A,Affected,splice_donor,tan,ExACpLI,0.96632576,6
GPD2,Unaffected,splice_region,blue,ExACpLI,0.000100775,5
GPD2,Unaffected,synonymous,blue,ExACpLI,0.000100775,5
ITGB6,Affected,synonymous,greenyellow,ExACpLI,1.91E-15,2
ITGB6,Affected,missense,greenyellow,ExACpLI,1.91E-15,2
TBR1,Affected,frameshift,greenyellow,ExACpLI,0.99358803,2
TBR1,Affected,missense,greenyellow,ExACpLI,0.99358803,2
TBR1,Affected,missense,greenyellow,ExACpLI,0.99358803,2
TBR1,Affected,frameshift,greenyellow,ExACpLI,0.99358803,2
TBR1,Affected,frameshift,greenyellow,ExACpLI,0.99358803,2
TBR1,Affected,missense,greenyellow,ExACpLI,0.99358803,2
TBR1,Affected,missense,greenyellow,ExACpLI,0.99358803,2
TBR1,Affected,missense,greenyellow,ExACpLI,0.99358803,2
GORASP2,Affected,missense,tan,ExACpLI,0.89106447,6
DYNC1I2,Unaffected,missense,blue,ExACpLI,5.19E-07,5
HNRNPA3,Unaffected,inframe_insertion,greenyellow,ExACpLI,0.99264497,2
HNRNPA3,Affected,missense,greenyellow,ExACpLI,0.99264497,2
HNRNPA3,Affected,splice_region,greenyellow,ExACpLI,0.99264497,2
PRKRA,Affected,missense,blue,ExACpLI,0.15454198,5
NCKAP1,Affected,stop_gained,greenyellow,ExACpLI,1,2
NCKAP1,Affected,missense,greenyellow,ExACpLI,1,2
NCKAP1,Affected,missense,greenyellow,ExACpLI,1,2
NCKAP1,Unaffected,synonymous,greenyellow,ExACpLI,1,2
NCKAP1,Affected,splice_region,greenyellow,ExACpLI,1,2
NCKAP1,Affected,frameshift,greenyellow,ExACpLI,1,2
HIBCH,Affected,missense,magenta,ExACpLI,4.18E-08,1
MYO1B,Unaffected,missense,tan,ExACpLI,0.87800413,6
MYO1B,Unaffected,missense,tan,ExACpLI,0.87800413,6
SF3B1,Affected,missense,yellow,ExACpLI,1,4
SF3B1,Unaffected,synonymous,yellow,ExACpLI,1,4
SF3B1,Unaffected,missense,yellow,ExACpLI,1,4
SF3B1,Affected,stop_gained,yellow,ExACpLI,1,4
SF3B1,Affected,missense,yellow,ExACpLI,1,4
SF3B1,Affected,missense,yellow,ExACpLI,1,4
SF3B1,Affected,missense,yellow,ExACpLI,1,4
HSPD1,Affected,frameshift,magenta,ExACpLI,0.9852083,1
MOB4,Affected,missense,tan,ExACpLI,0.7778329,6
MOB4,Affected,missense,tan,ExACpLI,0.7778329,6
MOB4,Affected,missense,tan,ExACpLI,0.7778329,6
SATB2,Affected,missense,blue,ExACpLI,0.999563,5
SATB2,Affected,missense,blue,ExACpLI,0.999563,5
SATB2,Affected,missense,blue,ExACpLI,0.999563,5
SATB2,Affected,missense,blue,ExACpLI,0.999563,5
SATB2,Unaffected,missense,blue,ExACpLI,0.999563,5
BZW1,Affected,start_lost,black,ExACpLI,0.7448059,3
PARD3B,Affected,synonymous,greenyellow,ExACpLI,8.65E-08,2
PARD3B,Affected,stop_gained,greenyellow,ExACpLI,8.65E-08,2
IDH1,Affected,splice_region,yellow,ExACpLI,0.001453708,4
MAP2,Affected,missense,blue,ExACpLI,0.9999834,5
MAP2,Unaffected,missense,blue,ExACpLI,0.9999834,5
MAP2,Unaffected,missense,blue,ExACpLI,0.9999834,5
MAP2,Affected,missense,blue,ExACpLI,0.9999834,5
MAP2,Unaffected,frameshift,blue,ExACpLI,0.9999834,5
MAP2,Affected,missense,blue,ExACpLI,0.9999834,5
ATIC,Affected,missense,black,ExACpLI,2.49E-13,3
ATIC,Affected,missense,black,ExACpLI,2.49E-13,3
XRCC5,Affected,missense,greenyellow,ExACpLI,0.99999183,2
XRCC5,Unaffected,synonymous,greenyellow,ExACpLI,0.99999183,2
XRCC5,Affected,synonymous,greenyellow,ExACpLI,0.99999183,2
XRCC5,Unaffected,synonymous,greenyellow,ExACpLI,0.99999183,2
TNS1,Affected,missense,tan,ExACpLI,0.9249399,6
TNS1,Unaffected,synonymous,tan,ExACpLI,0.9249399,6
TNS1,Affected,synonymous,tan,ExACpLI,0.9249399,6
TNS1,Affected,missense,tan,ExACpLI,0.9249399,6
TNS1,Unaffected,synonymous,tan,ExACpLI,0.9249399,6
AAMP,Unaffected,missense,magenta,ExACpLI,0.53120124,1
AAMP,Affected,synonymous,magenta,ExACpLI,0.53120124,1
FARSB,Affected,missense,blue,ExACpLI,0.90097976,5
CUL3,Affected,frameshift,blue,ExACpLI,0.9740634,5
CUL3,Affected,synonymous,blue,ExACpLI,0.9740634,5
CUL3,Affected,splice_donor,blue,ExACpLI,0.9740634,5
CUL3,Affected,frameshift,blue,ExACpLI,0.9740634,5
CUL3,Affected,stop_gained,blue,ExACpLI,0.9740634,5
CUL3,Affected,frameshift,blue,ExACpLI,0.9740634,5
CUL3,Affected,frameshift,blue,ExACpLI,0.9740634,5
CUL3,Affected,frameshift,blue,ExACpLI,0.9740634,5
CUL3,Affected,missense,blue,ExACpLI,0.9740634,5
NCL,Unaffected,missense,greenyellow,ExACpLI,0.99910676,2
PTMA,Unaffected,missense,greenyellow,ExACpLI,0.37749192,2
PTMA,Unaffected,missense,greenyellow,ExACpLI,0.37749192,2
PTMA,Affected,missense,greenyellow,ExACpLI,0.37749192,2
PTMA,Affected,missense,greenyellow,ExACpLI,0.37749192,2
COPS8,Affected,missense,greenyellow,ExACpLI,0.13882425,2
ILKAP,Unaffected,splice_region,black,ExACpLI,0.9925078,3
NDUFA10,Unaffected,missense,tan,ExACpLI,0.00138794,6
KIF1A,Affected,synonymous,greenyellow,ExACpLI,0.99998945,2
KIF1A,Affected,synonymous,greenyellow,ExACpLI,0.99998945,2
KIF1A,Unaffected,missense,greenyellow,ExACpLI,0.99998945,2
KIF1A,Affected,missense,greenyellow,ExACpLI,0.99998945,2
KIF1A,Affected,synonymous,greenyellow,ExACpLI,0.99998945,2
KIF1A,Affected,missense,greenyellow,ExACpLI,0.99998945,2
KIF1A,Affected,missense,greenyellow,ExACpLI,0.99998945,2
PPP1R7,Affected,frameshift,yellow,ExACpLI,0.8401443,4
PPP1R7,Unaffected,synonymous,yellow,ExACpLI,0.8401443,4
PPP1R7,Affected,splice_region,yellow,ExACpLI,0.8401443,4
HDLBP,Affected,synonymous,greenyellow,ExACpLI,0.9999984,2
HDLBP,Affected,splice_region,greenyellow,ExACpLI,0.9999984,2
HDLBP,Affected,missense,greenyellow,ExACpLI,0.9999984,2
HDLBP,Affected,synonymous,greenyellow,ExACpLI,0.9999984,2
HDLBP,Affected,missense,greenyellow,ExACpLI,0.9999984,2
HDLBP,Affected,missense,greenyellow,ExACpLI,0.9999984,2
DTYMK,Affected,missense,greenyellow,ExACpLI,0.54609144,2
DTYMK,Unaffected,missense,greenyellow,ExACpLI,0.54609144,2
DTYMK,Affected,stop_gained,greenyellow,ExACpLI,0.54609144,2
SETMAR,Affected,missense,greenyellow,ExACpLI,0.002131279,2
RAD18,Affected,synonymous,tan,ExACpLI,5.20E-05,6
RAD18,Unaffected,synonymous,tan,ExACpLI,5.20E-05,6
RAD18,Unaffected,missense,tan,ExACpLI,5.20E-05,6
NUP210,Unaffected,synonymous,tan,ExACpLI,1.45E-10,6
NUP210,Affected,missense,tan,ExACpLI,1.45E-10,6
NUP210,Affected,synonymous,tan,ExACpLI,1.45E-10,6
NUP210,Affected,missense,tan,ExACpLI,1.45E-10,6
NUP210,Unaffected,missense,tan,ExACpLI,1.45E-10,6
NUP210,Unaffected,missense,tan,ExACpLI,1.45E-10,6
NUP210,Affected,missense,tan,ExACpLI,1.45E-10,6
TMEM43,Affected,synonymous,tan,ExACpLI,9.85E-08,6
XPC,Affected,missense,greenyellow,ExACpLI,1.32E-10,2
XPC,Affected,missense,greenyellow,ExACpLI,1.32E-10,2
XPC,Affected,stop_gained,greenyellow,ExACpLI,1.32E-10,2
XPC,Affected,synonymous,greenyellow,ExACpLI,1.32E-10,2
XPC,Affected,synonymous,greenyellow,ExACpLI,1.32E-10,2
XPC,Affected,splice_region,greenyellow,ExACpLI,1.32E-10,2
LSM3,Affected,stop_gained,black,ExACpLI,2.77E-05,3
RAB5A,Unaffected,synonymous,blue,ExACpLI,0.77440304,5
UBE2E2,Affected,synonymous,greenyellow,ExACpLI,0.9243933,2
RPL15,Affected,missense,black,ExACpLI,0.9562942,3
RPL15,Unaffected,splice_region,black,ExACpLI,0.9562942,3
RPL15,Affected,missense,black,ExACpLI,0.9562942,3
TOP2B,Unaffected,missense,yellow,ExACpLI,0.9973111,4
TOP2B,Unaffected,missense,yellow,ExACpLI,0.9973111,4
TOP2B,Unaffected,missense,yellow,ExACpLI,0.9973111,4
TOP2B,Affected,missense,yellow,ExACpLI,0.9973111,4
TOP2B,Affected,missense,yellow,ExACpLI,0.9973111,4
TOP2B,Affected,missense,yellow,ExACpLI,0.9973111,4
TOP2B,Unaffected,inframe_deletion,yellow,ExACpLI,0.9973111,4
EOMES,Affected,missense,greenyellow,ExACpLI,0.71187836,2
EOMES,Unaffected,missense,greenyellow,ExACpLI,0.71187836,2
PDCD6IP,Unaffected,synonymous,greenyellow,ExACpLI,0.7519589,2
PLCD1,Affected,synonymous,greenyellow,ExACpLI,2.55E-09,2
PLCD1,Affected,synonymous,greenyellow,ExACpLI,2.55E-09,2
RPSA,Affected,missense,magenta,ExACpLI,0.75185144,1
RPL14,Affected,missense,black,ExACpLI,0.9364354,3
CTNNB1,Affected,frameshift,tan,ExACpLI,0.9998127,6
CTNNB1,Affected,frameshift,tan,ExACpLI,0.9998127,6
CTNNB1,Affected,frameshift,tan,ExACpLI,0.9998127,6
CTNNB1,Affected,stop_gained,tan,ExACpLI,0.9998127,6
CTNNB1,Affected,splice_region,tan,ExACpLI,0.9998127,6
CTNNB1,Affected,missense,tan,ExACpLI,0.9998127,6
CTNNB1,Affected,frameshift,tan,ExACpLI,0.9998127,6
CTNNB1,Affected,synonymous,tan,ExACpLI,0.9998127,6
ANO10,Unaffected,missense,greenyellow,ExACpLI,1.92E-06,2
LTF,Affected,missense,greenyellow,ExACpLI,1.76E-13,2
LTF,Unaffected,missense,greenyellow,ExACpLI,1.76E-13,2
LTF,Affected,missense,greenyellow,ExACpLI,1.76E-13,2
SMARCC1,Affected,missense,greenyellow,ExACpLI,0.9999996,2
SMARCC1,Affected,synonymous,greenyellow,ExACpLI,0.9999996,2
SMARCC1,Affected,missense,greenyellow,ExACpLI,0.9999996,2
SMARCC1,Affected,missense,greenyellow,ExACpLI,0.9999996,2
SMARCC1,Unaffected,synonymous,greenyellow,ExACpLI,0.9999996,2
MAP4,Affected,missense,black,ExACpLI,0.99884874,3
MAP4,Unaffected,synonymous,black,ExACpLI,0.99884874,3
MAP4,Unaffected,missense,black,ExACpLI,0.99884874,3
MAP4,Affected,missense,black,ExACpLI,0.99884874,3
MAP4,Affected,missense,black,ExACpLI,0.99884874,3
MAP4,Unaffected,synonymous,black,ExACpLI,0.99884874,3
MAP4,Affected,missense,black,ExACpLI,0.99884874,3
MAP4,Affected,missense,black,ExACpLI,0.99884874,3
UQCRC1,Affected,missense,yellow,ExACpLI,0.1324671,4
UQCRC1,Affected,missense,yellow,ExACpLI,0.1324671,4
PRKAR2A,Affected,missense,blue,ExACpLI,0.98325056,5
PRKAR2A,Affected,synonymous,blue,ExACpLI,0.98325056,5
IMPDH2,Affected,missense,black,ExACpLI,0.001353166,3
IMPDH2,Affected,missense,black,ExACpLI,0.001353166,3
APEH,Affected,inframe_deletion,tan,ExACpLI,0.013215707,6
TWF2,Affected,frameshift,greenyellow,ExACpLI,0.85781014,2
TWF2,Unaffected,missense,greenyellow,ExACpLI,0.85781014,2
TKT,Affected,missense,greenyellow,ExACpLI,0.060283493,2
TKT,Affected,missense,greenyellow,ExACpLI,0.060283493,2
TKT,Affected,missense,greenyellow,ExACpLI,0.060283493,2
FLNB,Unaffected,missense,tan,ExACpLI,0.00243124,6
FLNB,Unaffected,splice_donor,tan,ExACpLI,0.00243124,6
FLNB,Affected,synonymous,tan,ExACpLI,0.00243124,6
FLNB,Affected,synonymous,tan,ExACpLI,0.00243124,6
FLNB,Affected,missense,tan,ExACpLI,0.00243124,6
FLNB,Affected,missense,tan,ExACpLI,0.00243124,6
PDHB,Affected,frameshift,black,ExACpLI,0.3573056,3
PSMD6,Affected,stop_gained,blue,ExACpLI,0.9620857,5
PSMD6,Affected,missense,blue,ExACpLI,0.9620857,5
PSMD6,Affected,missense,blue,ExACpLI,0.9620857,5
SUCLG2,Affected,stop_gained,tan,ExACpLI,3.28E-05,6
UBA3,Affected,missense,greenyellow,ExACpLI,0.96754694,2
UBA3,Affected,splice_region,greenyellow,ExACpLI,0.96754694,2
CGGBP1,Affected,missense,greenyellow,ExACpLI,0.7776315,2
CGGBP1,Affected,missense,greenyellow,ExACpLI,0.7776315,2
CGGBP1,Affected,synonymous,greenyellow,ExACpLI,0.7776315,2
FILIP1L,Affected,stop_gained,greenyellow,ExACpLI,0.000245912,2
FILIP1L,Affected,missense,greenyellow,ExACpLI,0.000245912,2
NIT2,Unaffected,synonymous,greenyellow,ExACpLI,1.60E-10,2
CD47,Affected,synonymous,greenyellow,ExACpLI,0.8861138,2
ATP6V1A,Affected,missense,blue,ExACpLI,0.9865438,5
ATP6V1A,Unaffected,missense,blue,ExACpLI,0.9865438,5
ATP6V1A,Affected,missense,blue,ExACpLI,0.9865438,5
CSTA,Affected,missense,greenyellow,ExACpLI,0.000533614,2
CSTA,Affected,missense,greenyellow,ExACpLI,0.000533614,2
KPNA1,Affected,missense,tan,ExACpLI,0.9930009,6
SEMA5B,Affected,missense,magenta,ExACpLI,0.0003315,1
SEMA5B,Affected,synonymous,magenta,ExACpLI,0.0003315,1
SEMA5B,Affected,missense,magenta,ExACpLI,0.0003315,1
SEMA5B,Unaffected,missense,magenta,ExACpLI,0.0003315,1
SEMA5B,Affected,frameshift,magenta,ExACpLI,0.0003315,1
SEMA5B,Affected,missense,magenta,ExACpLI,0.0003315,1
SEMA5B,Affected,missense,magenta,ExACpLI,0.0003315,1
UMPS,Affected,missense,tan,ExACpLI,0.000109217,6
UMPS,Affected,missense,tan,ExACpLI,0.000109217,6
ZNF148,Affected,synonymous,tan,ExACpLI,0.93227476,6
ZNF148,Affected,splice_region,tan,ExACpLI,0.93227476,6
MCM2,Affected,missense,magenta,ExACpLI,0.5090381,1
MCM2,Affected,synonymous,magenta,ExACpLI,0.5090381,1
MCM2,Unaffected,synonymous,magenta,ExACpLI,0.5090381,1
MCM2,Unaffected,missense,magenta,ExACpLI,0.5090381,1
SEC61A1,Affected,missense,tan,ExACpLI,0.9956081,6
SEC61A1,Affected,missense,tan,ExACpLI,0.9956081,6
RUVBL1,Affected,missense,yellow,ExACpLI,0.9988977,4
RPN1,Affected,splice_region,black,ExACpLI,0.6644507,3
RAB7A,Affected,synonymous,yellow,ExACpLI,0.9222691,4
RAB43,Affected,missense,greenyellow,ExACpLI,0.3414006,2
RAB43,Affected,missense,greenyellow,ExACpLI,0.3414006,2
COPG1,Unaffected,missense,greenyellow,ExACpLI,0.99849933,2
COPG1,Affected,missense,greenyellow,ExACpLI,0.99849933,2
COPG1,Affected,synonymous,greenyellow,ExACpLI,0.99849933,2
COPG1,Unaffected,missense,greenyellow,ExACpLI,0.99849933,2
NUDT16,Affected,missense,greenyellow,ExACpLI,0.001460676,2
CDV3,Unaffected,missense,tan,ExACpLI,0.20190714,6
TF,Unaffected,synonymous,greenyellow,ExACpLI,0.002372266,2
COPB2,Affected,missense,blue,ExACpLI,0.99999845,5
COPB2,Affected,stop_gained,blue,ExACpLI,0.99999845,5
PFN2,Affected,frameshift,greenyellow,ExACpLI,0.63869375,2
PFN2,Affected,stop_gained,greenyellow,ExACpLI,0.63869375,2
PFN2,Affected,splice_region,greenyellow,ExACpLI,0.63869375,2
MBNL1,Affected,missense,magenta,ExACpLI,0.98157763,1
MBNL1,Affected,stop_gained,magenta,ExACpLI,0.98157763,1
MBNL1,Affected,missense,magenta,ExACpLI,0.98157763,1
MBNL1,Affected,missense,magenta,ExACpLI,0.98157763,1
MBNL1,Unaffected,missense,magenta,ExACpLI,0.98157763,1
GMPS,Affected,missense,black,ExACpLI,0.9939043,3
GMPS,Affected,missense,black,ExACpLI,0.9939043,3
GMPS,Affected,synonymous,black,ExACpLI,0.9939043,3
SMC4,Affected,missense,black,ExACpLI,0.105531,3
SMC4,Unaffected,missense,black,ExACpLI,0.105531,3
KPNA4,Affected,splice_region,tan,ExACpLI,0.99818075,6
TNIK,Affected,synonymous,magenta,ExACpLI,0.9971858,1
TNIK,Unaffected,missense,magenta,ExACpLI,0.9971858,1
TNIK,Affected,synonymous,magenta,ExACpLI,0.9971858,1
TNIK,Affected,frameshift,magenta,ExACpLI,0.9971858,1
TNIK,Affected,synonymous,magenta,ExACpLI,0.9971858,1
TNIK,Affected,missense,magenta,ExACpLI,0.9971858,1
TNIK,Affected,missense,magenta,ExACpLI,0.9971858,1
MFN1,Affected,missense,greenyellow,ExACpLI,0.01903819,2
MFN1,Affected,missense,greenyellow,ExACpLI,0.01903819,2
MFN1,Affected,splice_region,greenyellow,ExACpLI,0.01903819,2
FXR1,Affected,synonymous,yellow,ExACpLI,0.9999922,4
SOX2,Affected,missense,greenyellow,ExACpLI,0.39669654,2
SOX2,Affected,synonymous,greenyellow,ExACpLI,0.39669654,2
AP2M1,Unaffected,missense,blue,ExACpLI,0.99389315,5
AP2M1,Affected,missense,blue,ExACpLI,0.99389315,5
AP2M1,Affected,missense,blue,ExACpLI,0.99389315,5
AP2M1,Affected,missense,blue,ExACpLI,0.99389315,5
AP2M1,Affected,missense,blue,ExACpLI,0.99389315,5
VWA5B2,Unaffected,missense,tan,ExACpLI,0.35462365,6
VWA5B2,Unaffected,synonymous,tan,ExACpLI,0.35462365,6
PSMD2,Affected,missense,yellow,ExACpLI,0.99999714,4
EIF4G1,Affected,missense,tan,ExACpLI,1,6
EIF4G1,Affected,synonymous,tan,ExACpLI,1,6
EIF4G1,Unaffected,missense,tan,ExACpLI,1,6
EIF4G1,Unaffected,synonymous,tan,ExACpLI,1,6
EIF4G1,Affected,missense,tan,ExACpLI,1,6
IGF2BP2,Affected,splice_acceptor,tan,ExACpLI,0.9421241,6
TRA2B,Affected,splice_region,greenyellow,ExACpLI,0.98841816,2
EIF4A2,Affected,synonymous,yellow,ExACpLI,0.99711263,4
RFC4,Unaffected,synonymous,magenta,ExACpLI,9.67E-05,1
OPA1,Affected,missense,blue,ExACpLI,0.99435145,5
OPA1,Unaffected,missense,blue,ExACpLI,0.99435145,5
UBXN7,Affected,synonymous,blue,ExACpLI,0.9906572,5
PAK2,Unaffected,missense,yellow,ExACpLI,0.9386886,4
CTBP1,Unaffected,missense,yellow,ExACpLI,0.9797636,4
CTBP1,Unaffected,synonymous,yellow,ExACpLI,0.9797636,4
CTBP1,Affected,missense,yellow,ExACpLI,0.9797636,4
ADD1,Unaffected,splice_region,greenyellow,ExACpLI,0.6112993,2
ADD1,Affected,missense,greenyellow,ExACpLI,0.6112993,2
ADD1,Affected,missense,greenyellow,ExACpLI,0.6112993,2
ADD1,Affected,synonymous,greenyellow,ExACpLI,0.6112993,2
ADD1,Affected,synonymous,greenyellow,ExACpLI,0.6112993,2
MFSD10,Unaffected,missense,tan,ExACpLI,3.02E-07,6
MFSD10,Affected,missense,tan,ExACpLI,3.02E-07,6
CRMP1,Affected,missense,blue,ExACpLI,0.95327324,5
CRMP1,Affected,missense,blue,ExACpLI,0.95327324,5
CRMP1,Affected,synonymous,blue,ExACpLI,0.95327324,5
CRMP1,Affected,splice_region,blue,ExACpLI,0.95327324,5
WDR1,Affected,splice_region,yellow,ExACpLI,0.99459344,4
WDR1,Affected,synonymous,yellow,ExACpLI,0.99459344,4
WDR1,Affected,missense,yellow,ExACpLI,0.99459344,4
QDPR,Unaffected,splice_region,blue,ExACpLI,0.065816425,5
DHX15,Unaffected,stop_gained,black,ExACpLI,0.99999714,3
DHX15,Affected,missense,black,ExACpLI,0.99999714,3
PGM2,Affected,synonymous,tan,ExACpLI,1.06E-12,6
PGM2,Affected,missense,tan,ExACpLI,1.06E-12,6
PGM2,Affected,missense,tan,ExACpLI,1.06E-12,6
UGDH,Affected,missense,black,ExACpLI,5.54E-05,3
UBE2K,Affected,missense,greenyellow,ExACpLI,0.9626134,2
PDS5A,Affected,frameshift,black,ExACpLI,0.9998529,3
